date,conc_silica,starch_flow_mean,starch_flow_std,starch_flow_min,starch_flow_max,amina_flow_mean,amina_flow_std,amina_flow_min,amina_flow_max,pulp_flow_mean,pulp_flow_std,pulp_flow_min,pulp_flow_max,pulp_ph_mean,pulp_ph_std,pulp_ph_min,pulp_ph_max,pulp_density_mean,pulp_density_std,pulp_density_min,pulp_density_max,air_col1_mean,air_col1_std,air_col1_min,air_col1_max,air_col2_mean,air_col2_std,air_col2_min,air_col2_max,air_col3_mean,air_col3_std,air_col3_min,air_col3_max,air_col4_mean,air_col4_std,air_col4_min,air_col4_max,air_col5_mean,air_col5_std,air_col5_min,air_col5_max,air_col6_mean,air_col6_std,air_col6_min,air_col6_max,air_col7_mean,air_col7_std,air_col7_min,air_col7_max,level_col1_mean,level_col1_std,level_col1_min,level_col1_max,level_col2_mean,level_col2_std,level_col2_min,level_col2_max,level_col3_mean,level_col3_std,level_col3_min,level_col3_max,level_col4_mean,level_col4_std,level_col4_min,level_col4_max,level_col5_mean,level_col5_std,level_col5_min,level_col5_max,level_col6_mean,level_col6_std,level_col6_min,level_col6_max,level_col7_mean,level_col7_std,level_col7_min,level_col7_max,feed_iron,feed_silica,conc_iron
2017-04-28 09:00:00,4.2292905614,1406.1472638888902,718.0988337035966,462.472,2441.77,494.71981111111114,6.9439106089527165,473.633,506.874,399.0987611111111,3.504627248270104,388.438,405.933,9.414125166666667,0.09347558796703148,9.2801,9.54978,1.6731366666666667,0.00983707818727547,1.65925,1.68736,176.19492169448057,0.04280824596126526,176.1213915276,176.2684518614,181.95258364312335,0.846087476184172,180.4992899628,183.4058773234,185.41913490099114,0.8905683051608607,183.8894381188,186.9488316832,295.7915927662361,0.08836673535274399,295.6398084394,295.9433770931,297.8107335790889,0.30365866625490606,297.289150134,298.3323170241,249.69250555555556,3.7299639243649456,242.6,258.379,250.09601666666669,0.8838692203054409,247.633,252.948,799.0015444444444,11.57399895128171,772.859,834.991,802.8636777777778,10.887058907243208,773.77,825.583,799.6849222222222,7.215015917283488,779.313,818.384,440.1605333333333,88.37046689091208,166.548,654.242,448.69388888888886,14.280521411184369,413.603,482.677,599.0569777777778,25.049441338556928,481.591,682.124,597.1586625,17.581184304701633,536.909,647.02,53.54,18.74,62.5
2017-04-28 10:00:00,4.1015916101,2088.522996388889,627.9466388711132,26.9763,2732.42,528.9841666666666,12.25686014433425,494.817,548.617,400.5644277777777,3.7221810720735116,392.022,411.07,9.602888555555555,0.19467880056667808,9.31752,9.89133,1.7186295,0.01587074573357093,1.67957,1.74005,176.04703979460945,0.04280824596146823,175.9735096277,176.1205699615,179.02975836431222,0.8460874761860862,177.576464684,180.4830520446,182.34264975247666,0.8905683051601149,180.8129529703,183.8723465347,295.4863281982667,0.08836673535728452,295.3345438714,295.6381125251,296.76173894102004,0.3036586662532642,296.240155496,297.2833223861,249.84735555555554,3.6233014076600196,243.237,259.154,250.19335555555557,0.8236295108833815,247.644,252.557,800.6864111111112,11.286345410446122,778.595,828.158,800.4371777777778,9.240189804427711,773.711,826.794,801.0081055555555,6.5809360200058595,783.874,825.581,465.7222888888889,95.36508873024957,168.746,661.842,456.54182222222227,30.16950641992424,355.992,551.332,599.346675,32.47404468524369,477.4465,690.471,598.4984486111111,41.25751151110752,467.339,655.363,53.54,18.74,62.5059668508
2017-04-28 11:00:00,3.9738926589,2162.354316666667,289.5871878205901,110.853,2669.28,546.3349555555556,5.478236273510356,531.428,557.68,400.41265,3.158865015172101,391.406,410.704,9.947137166666666,0.02284742192404606,9.8934,9.98349,1.743072111111111,0.004953512042160719,1.73454,1.75033,211.5331004564261,32.14636380122618,175.916,250.533,222.47634372160334,35.098031771360766,176.521,260.107,224.04441386138666,33.66130953249072,179.702,252.609,295.1810636302667,0.08836673535729841,295.0292793034,295.3328479571,295.71274430295,0.3036586662539245,295.1911608579,296.234327748,250.2883666666667,1.3304927045540313,245.647,256.685,249.95826666666665,0.8386971313962426,247.562,252.686,800.7393777777777,9.382149088035103,774.01,848.392,798.1096027777778,31.978623574716917,451.12,827.857,801.67855,13.241453573550869,753.752,844.813,485.4606444444444,99.16043282322096,204.888,679.66,489.5066638888889,83.13460928477677,311.548,673.417,600.7584,37.513477471145606,445.805,698.029,594.7781694444444,42.18761104604269,486.65,657.289,53.54,18.74,63.58
2017-04-28 12:00:00,3.8461937076,2178.7889444444445,158.60831201667548,1900.96,2683.59,561.1493111111112,28.829277605687537,500.488,604.776,406.3027951204711,1.7709025668535943,390.609,407.9352059282,9.853497833333334,0.05495432562897387,9.75174,9.92219,1.682120111111111,0.03653507998159228,1.60823,1.73427,250.04314444444447,0.4552033509884172,248.511,251.687,250.59151666666665,3.1464465360450564,241.388,258.116,249.87786111111112,1.0142088683534607,247.667,253.121,294.8757990623,0.08836673535785351,294.7240147354,295.0275833892,294.66374966487945,0.30365866625309723,294.1421662198,295.1853331099,250.09990000000002,0.5378047464009585,248.511,251.71,250.0462777777778,0.9313157332688728,247.474,253.189,800.3640833333334,10.435499980995266,778.934,831.419,797.9304777777778,11.307688051345536,771.83,823.907,800.6974277777779,9.0938818195437,775.334,832.564,598.7878277777777,38.07432820913435,457.948,655.432,596.0543888888889,38.83275659108485,442.818,672.582,598.65315,25.669647914196783,535.506,666.049,598.9469305555556,38.928047375249854,482.788,659.525,53.54,18.74,63.5787845304
2017-04-28 13:00:00,3.7184947563,1624.7664131249999,954.1094662079847,0.692375,2390.26,422.5410111111111,83.83761325310677,249.755,511.508,409.39520670827,0.8406000772314437,407.9513385335,410.839074883,9.726679611111111,0.034651846410031155,9.64963,9.76171,1.5569823735344446,0.034380431151566505,1.52022,1.60794,250.10650555555557,0.34994937378824,248.817,251.11,250.0518611111111,2.888358058948286,238.476,257.113,250.15322777777777,1.3026138991173881,247.632,253.363,294.5705344943,0.08836673535786645,294.4187501674,294.7223188212,293.6147550268111,0.30365866625483273,293.0931715818,294.1363384719,250.07250000000002,0.4297795264327696,248.543,250.962,250.05177222222224,1.0143181920653976,246.557,253.219,798.8646111111111,7.74713029615314,778.259,819.299,798.9380277777777,8.953337752471889,773.462,824.02,799.5817388888888,8.720948136888595,779.832,823.032,591.5545888888889,24.288705428869957,520.255,668.937,595.5950777777778,27.74307450778944,508.192,665.858,597.5774055555556,26.552268696996695,505.74,656.18,593.8404166666667,31.614505267929932,484.983,655.663,53.54,18.74,63.36
2017-04-28 14:00:00,3.5907958051,1987.1283267222223,816.7985388938024,4.46131,3022.55,376.3615,63.14874866831733,250.58,473.022,412.2990756630267,0.8406000772318808,410.8552074883,413.7429438378,9.948774222222223,0.09572896555838092,9.70514,10.0795,1.527774459798889,0.014162942171108549,1.5203066834,1.56749,250.05745,0.44235548124525476,248.196,250.949,250.2498666666667,3.085782744156509,242.059,258.617,250.08965,1.2776032574784475,247.429,253.345,294.26526992633165,0.08836673535420114,294.1134855995,294.4170542532,292.56576038874056,0.3036586662527408,292.0441769437,293.0873438338,250.1131777777778,0.4496183627579209,248.389,251.242,250.14326666666668,0.9348924271162588,247.955,253.125,795.1697722222223,30.930239470221625,567.362,824.667,795.1273222222222,29.608972824978924,580.914,825.82,795.3831666666666,28.338893453182635,580.213,821.936,597.3485333333333,18.735308216300474,533.594,636.711,599.6721611111111,16.789397826156826,502.337,629.34,598.2049999999999,18.713033227998544,499.995,628.059,598.7756666666667,11.693321896080802,572.346,626.16,53.54,18.74,63.83
2017-04-28 15:00:00,3.4630968538,2079.1531061111145,492.79146766345247,80.3941,3271.48,463.02774999999997,28.098986656786558,422.363,498.438,408.8870447304578,7.212629860906192,392.405,415.453,9.559206333333334,0.1906584244810226,9.25369,9.85922,1.5870929444444446,0.008264962710154807,1.56796,1.59942,289.2107277777778,17.015884728156358,249.418,302.755,293.6921722222222,19.332964188425873,220.467,345.992,293.40610555555554,16.605734962596955,247.75,304.332,298.96245586440443,2.275987806636868,294.066,302.477,298.8512271596667,3.5048119713169292,291.881,305.17,290.26112222222224,17.31594619707697,248.462,307.149,292.5948888888889,17.349927927301493,248.511,302.71,450.1665222222222,10.715791460773609,417.038,509.708,448.32938333333334,23.7140357208694,311.17,524.179,448.27652222222224,26.591846448199917,301.424,513.757,452.6169388888889,71.98452993721052,184.048,656.709,446.6288222222222,27.05952457665486,318.258,500.195,447.4828444444444,16.154756160726745,357.119,496.469,449.9933277777778,64.75487426421768,235.949,619.85,53.54,18.74,62.3
2017-04-28 16:00:00,3.3353979025,1963.7230258333332,403.8905705053713,9.63465,2423.68,397.05156111111114,43.51550852246024,325.317,452.42,399.9704444444444,2.924344287333968,390.234,409.623,9.295569388888888,0.15891446481185936,9.18419,9.76997,1.5589242777777779,0.03831602707341889,1.52068,1.61111,299.7296944444445,0.5406023238894514,298.389,302.124,300.48346666666663,3.203028311147315,292.74,308.936,299.85982777777775,1.5496708312598526,296.631,302.862,299.9258222222222,0.8870021896363158,297.032,302.215,300.01065,1.8650317308996527,295.601,304.541,300.73046666666664,4.166299811127508,291.944,312.231,299.90506666666664,1.0023493163340396,297.167,302.783,449.8923722222222,7.977895300798884,431.929,472.961,449.31325555555554,9.8253965056371,426.915,474.563,449.47386666666665,6.685514786445145,428.232,473.822,449.5482777777778,18.51408424409018,389.053,511.388,450.39918888888894,7.196034020828879,421.428,470.508,450.0040277777778,14.221652073228388,404.469,487.811,449.0892277777778,10.254760779022503,419.211,476.876,54.58,15.38,62.83
2017-04-28 17:00:00,3.2076989513,1819.6979911111123,641.5004098915704,95.1057,2454.51,449.4046222222222,25.016876601071644,387.603,479.736,400.0063944444444,3.2209789075487194,391.406,409.525,9.934583777777778,0.04304391303466674,9.78027,9.98683,1.6109876666666667,0.03459717198860267,1.52961,1.65066,300.0458611111111,0.5582400493239037,298.169,302.979,299.9739333333333,14.447298782376672,232.098,365.183,299.9476722222222,1.3809540861487408,296.411,302.814,299.8294888888889,0.6905277189238018,297.698,301.896,299.8813833333333,1.8693241310653523,296.638,304.81,300.6333833333333,4.252485887870331,292.017,308.934,299.86840555555557,1.0642971016776084,296.502,303.301,448.9068666666667,9.233880723853122,417.024,475.718,451.4041333333334,12.465019835590953,410.079,490.204,449.03766666666667,8.066279072671138,426.076,473.726,442.8827277777778,44.58800139061271,325.799,542.877,439.1439666666667,36.376870928006454,332.672,521.945,440.6430888888889,34.732253242956126,326.514,513.043,439.34336666666667,39.54547502212028,329.951,560.405,54.58,15.38,62.25
2017-04-28 18:00:00,3.08,2259.5752777777775,95.68878420018791,2039.06,2496.09,451.4597,19.599278329519997,407.669,474.785,400.0861555555556,3.512710939326649,391.157,408.793,9.935935055555555,0.015374686025671689,9.91212,9.96985,1.6130703888888889,0.025732259004588046,1.55271,1.63672,300.03409999999997,0.6108301988634248,298.923,302.26,300.3682833333333,3.277974124457754,290.826,309.809,299.84588333333335,1.4673544174168782,296.631,302.531,299.92841666666664,0.2810542776462233,298.403,300.806,299.99089444444445,1.8708106195632417,296.191,304.321,300.06570555555555,4.626045094299677,289.631,309.375,299.95567222222223,0.8944398317561222,297.07,303.13,450.36993888888884,7.277178020001434,432.153,470.579,449.1217055555556,11.41280438301143,418.719,476.348,450.55598888888886,6.614350793032041,433.799,469.94,350.5519777777778,23.79248780883544,281.996,446.65,349.5670222222222,22.635123205669025,268.676,438.046,351.9763277777778,26.329149207426617,273.155,437.747,349.11733333333336,29.952108517192883,259.878,470.624,54.58,15.38,65.36
2017-04-28 19:00:00,2.0,2016.0854,254.32955003138898,803.018,2577.48,426.8073166666666,31.093155163958496,362.892,474.144,400.3486277777778,3.1134238998616306,391.822,409.88,9.803023277777779,0.10435423350343821,9.65581,9.96316,1.5808525,0.04087150938506441,1.52006,1.64306,299.89180555555555,0.5186368908494584,298.627,301.39,299.32747777777774,3.723322060620196,290.985,311.327,299.9061388888889,1.7097158010227627,296.738,303.882,299.90990555555555,0.5936943488506882,296.91,301.199,299.62696111111114,2.194213773149327,293.774,304.914,299.6186611111111,4.742091755135249,290.049,309.014,300.07854444444445,1.158795884977848,297.29,303.306,450.1730111111111,8.043980817067546,427.215,472.438,450.45448888888893,11.303143939703856,409.032,477.48,449.57574444444447,7.888293442989199,426.3,467.873,349.92085,16.667575903104634,298.699,412.891,349.7977888888889,8.096701021406409,330.024,368.766,350.2620777777778,20.110230551435883,297.617,394.281,350.4226722222222,13.55420734277161,315.616,383.722,54.58,15.38,65.27
2017-04-28 20:00:00,1.81,2087.4827222222225,113.88292870842162,1809.7,2253.91,481.57880555555556,12.439856145361405,440.916,498.471,400.0574555555556,3.8811108548052586,386.526,408.984,9.732101777777778,0.046507605483097555,9.64928,9.79774,1.6560143888888887,0.01699803528455797,1.60392,1.67415,299.8922222222222,0.39590615325475725,298.995,301.12,298.4363833333333,10.228984591269855,231.698,316.644,300.0142222222222,1.5813852090467069,297.337,303.223,299.86884444444445,0.627943462763221,296.93,301.39,299.7460611111111,2.03393553114349,294.653,304.352,300.2232833333333,4.658468168727788,289.345,308.967,299.7802388888889,1.2319114337492438,296.221,303.324,450.5250944444445,8.599233654108827,425.046,470.174,451.48138888888883,11.179052411041575,415.318,480.018,449.9777833333334,9.63425288088834,422.602,468.391,352.23501111111113,19.1412849509978,304.183,400.061,349.7036166666667,11.827636586914688,323.57,384.238,352.0765333333333,22.34904585877808,280.029,407.163,347.9933833333333,18.167032369048172,299.053,400.726,54.58,15.38,66.06
2017-04-28 21:00:00,2.58,1804.0590555555557,137.20627356577734,1457.55,2342.65,439.9244166666667,21.771067911560348,406.498,477.142,400.61174444444447,2.903714735289186,393.568,414.248,9.771090444444445,0.0732301510073651,9.60687,9.85044,1.5974293333333334,0.027871920304358828,1.54896,1.64012,299.8759,0.7019211633460681,297.697,301.715,299.7012222222222,3.3783301179866383,289.326,309.175,299.85271666666665,1.6586721695986593,295.869,303.514,299.90721666666667,0.5642567096256281,297.346,301.463,299.4436777777778,2.130310145163668,294.04,304.053,300.07025,4.645952279092929,290.698,309.801,299.74170555555554,1.2508085058891805,295.914,302.344,449.42269999999996,9.788916687799041,423.609,475.24,447.51823333333334,16.13798596742841,390.254,482.515,449.3113388888889,7.007399864583614,432.358,465.451,348.5345055555556,23.530880181525028,275.781,411.119,347.8675666666667,9.797337429944996,324.961,384.371,350.9469555555555,32.13437334189397,254.267,432.211,347.7308888888889,17.39841176848618,300.728,393.986,54.58,15.38,66.06
2017-04-28 22:00:00,1.84,1932.4782222222223,189.1895553182433,1665.82,2412.11,463.7798055555556,22.44594342671201,266.695,482.815,399.50260555555553,3.1967284417935944,391.428,408.227,9.461577166666668,0.06576584544520722,9.39272,9.60482,1.6362832222222221,0.013010253072944757,1.58896,1.64927,299.84810555555555,0.9101565553662934,296.4,302.118,300.7876611111111,6.332162488310575,270.328,327.509,300.02169444444445,1.5540002591877324,296.701,303.289,299.9579444444444,0.5869221558333471,297.483,301.232,299.94174444444445,1.9964798326143873,295.173,304.968,299.4017388888889,4.525984208362325,291.25,309.566,299.7985611111111,1.184873324506577,296.286,302.79,449.67215,10.79156563344493,415.365,502.778,448.0711111111111,15.45846201485389,392.636,500.338,449.61179999999996,17.53886601648277,366.826,521.443,352.7602,43.15657468304435,211.425,480.615,351.0949111111111,23.04536069922572,256.724,439.809,353.4127388888889,33.22827673462271,205.542,447.319,349.1677388888889,39.0805863812649,215.579,512.952,54.58,15.38,65.96
2017-04-28 23:00:00,2.85,1787.5218430555556,711.5025855962891,49.0285,2531.24,455.7507944444444,56.42152654472442,245.554,507.397,399.5982722222222,3.6561850283095905,385.836,407.478,9.595361555555556,0.1115852404479842,9.44428,9.81787,1.6327675555555556,0.03664230684452529,1.52478,1.68603,299.93246666666664,0.3983004031797745,298.828,301.109,299.7600166666667,4.021900400572215,288.421,310.156,300.0252888888889,1.4591702987553337,296.727,302.344,299.8774388888889,0.6316234838056906,297.402,301.14,299.69983888888885,2.051780450874537,294.869,304.102,299.71274444444447,3.941626266083222,291.976,307.923,299.8246555555556,0.9720493028523098,296.194,302.824,458.40982777777776,34.345702563969056,416.993,637.101,449.8340944444445,33.39250505086486,345.647,600.902,459.1612166666667,49.431880968586064,323.291,681.281,353.52565,66.24654479850398,182.262,488.061,348.31190555555554,30.40214767547737,233.196,445.072,352.3164777777778,28.12808022997809,256.541,467.944,348.93885555555556,43.46687088826394,223.292,506.297,54.58,15.38,65.11
2017-04-29 00:00:00,1.7,1765.4054916666666,526.3505238518936,157.557,2326.26,530.9366666666667,14.721066494186543,500.255,557.529,399.9259666666667,3.549192557320396,390.566,408.451,9.796480055555556,0.053528640550780895,9.68375,9.86411,1.7225325,0.019845937086838038,1.68626,1.7517,299.8350277777778,0.518571495429595,298.705,301.673,299.3889722222222,3.711960054492967,289.421,308.632,299.94265,1.4959684312199604,296.519,302.722,299.9361611111111,0.5784715573070812,298.263,301.39,299.85659444444445,1.5378396902207305,296.667,304.305,299.5190277777778,4.261733058748345,291.434,308.483,300.6508944444444,6.05356353751757,264.332,329.703,448.2943722222222,9.755812571370758,424.899,485.974,450.5233666666667,13.161132189627502,403.668,491.279,449.7225833333333,8.08487055128316,428.37,472.646,360.14979444444447,26.277484482189323,293.25,459.869,355.09031111111113,14.822395872081618,325.983,418.382,354.99775,50.76320344258027,248.529,486.199,355.7759888888889,24.48166873990368,310.212,475.408,54.58,15.38,66.2
2017-04-29 01:00:00,1.75,2008.5930555555556,68.1145034236097,1871.09,2164.83,550.5215,10.398756836689762,529.306,579.094,398.9056444444445,3.630626714790083,389.59,407.805,9.668660166666665,0.05640166240739956,9.60165,9.78537,1.7506832222222222,0.010608688789262863,1.72804,1.7724,299.9067,0.4626317828256592,299.033,301.233,299.6368611111111,4.059853017351927,291.119,311.716,299.8115833333333,1.4310538402084683,297.203,303.208,299.9360444444444,0.590296675927813,297.543,301.454,300.0765,1.746290179512397,294.612,303.714,299.7413,3.72113860135615,292.781,307.808,300.5434055555556,9.003446588782763,261.197,329.032,448.7756111111111,9.377116646204406,424.915,477.426,450.38311666666664,13.527530334986006,393.603,489.668,450.26834444444444,9.678175207361274,409.962,474.921,341.13548333333335,42.48205171762995,215.413,474.136,346.28651666666667,28.405851094188254,266.708,418.364,353.14079444444445,48.23957896328776,239.398,459.315,346.5549722222222,42.312451196302106,240.176,471.861,55.45,16.76,65.95
2017-04-29 02:00:00,1.56,2011.863277777778,152.08530590571976,1628.01,2402.34,553.0071944444444,25.979589318384708,351.044,590.827,399.8092527777778,4.180946148716964,388.033,411.737,10.011892555555555,0.14892394220965263,9.78597,10.1956,1.7560002222222222,0.019055434384765327,1.73054,1.78293,300.1234111111111,1.113938118442589,298.389,304.353,299.93712222222223,7.655308779541025,271.393,342.686,299.9774111111111,1.4989029313605378,296.101,302.515,299.9814,0.6744308140239659,297.966,302.687,300.2675222222222,1.8915527612692753,296.585,304.527,300.11227222222226,4.554001657122987,291.007,310.57,299.8758,6.408073878419704,277.954,318.823,451.1503,13.4771588247564,419.161,528.931,448.5234888888889,15.8068596810856,391.217,509.434,450.19641111111116,10.683495561689332,417.612,498.229,347.1287222222222,70.6555654266774,174.464,507.031,350.1947,42.567138058227,226.848,423.905,354.9743388888889,52.369832701102816,224.817,480.779,349.1080333333333,64.0649435054494,215.947,513.683,55.45,16.76,65.99
2017-04-29 03:00:00,1.83,1898.7914066666667,605.7357190994461,91.4147,2498.18,566.1124722222222,9.237433055634227,548.966,591.261,399.64062222222225,3.5573720106069753,389.124,412.405,10.082391166666667,0.08371364389757154,9.9163,10.1923,1.770562888888889,0.007073546161215266,1.74954,1.78404,300.0037388888889,0.39349734495975175,298.849,301.153,299.3680611111111,6.259025663696743,271.183,331.471,299.98765000000003,1.6957246946200069,296.531,303.379,299.95624444444445,0.479385472801584,297.767,301.245,299.5528555555556,2.50042295890766,295.813,305.185,299.6068,4.878094461968558,290.014,310.094,299.7771333333333,1.7707845479006818,294.306,304.609,450.66170555555556,10.316732332427913,414.404,487.553,451.0062388888889,11.673749807748084,415.34,475.566,450.17381111111115,7.394519905613394,434.836,467.093,351.98676666666665,53.04527475847623,226.208,563.243,349.75766111111113,33.958227943015004,258.739,482.812,349.83225,54.82010298609832,234.059,493.412,350.6741388888889,52.20098361492891,232.815,572.173,55.45,16.76,65.12
2017-04-29 04:00:00,1.64,1883.3836166666665,349.7479362107087,126.385,2534.42,559.6072527777778,66.54836575451239,299.6,591.973,400.30719722222216,3.0231560127169987,390.527,407.804,9.675903,0.1273736827307807,9.48085,9.91387,1.7831891222222223,0.02031449998848252,1.6500053333,1.79247,299.7177888888889,0.801670831938438,295.989,301.016,300.0668888888889,3.2274282909245584,292.968,311.348,299.91971666666666,1.620680187831356,295.457,302.997,299.94618888888886,0.5579891349624791,297.729,301.147,299.76118333333335,2.5862502794780995,294.0,305.981,300.4302666666667,5.443749688029545,289.064,311.133,300.23348333333337,1.9880275828347418,294.702,307.657,460.04558333333335,45.693515999057716,419.36,737.449,463.86791527777774,61.8928823855178,422.604,818.62,464.19955555555555,60.54396200566385,426.063,817.81,356.0313,39.39669329329314,271.051,485.938,351.9791166666667,20.625693708130648,291.888,410.304,359.3054833333333,71.19349138794436,215.749,521.202,353.33157222222223,36.5535763585958,268.839,477.246,55.45,16.76,65.51
2017-04-29 05:00:00,1.86,1898.5011138888888,626.408907896661,192.466,2534.67,540.1007833333333,54.9542294476469,297.666,595.093,400.0363,3.8461858635805335,389.91,414.478,9.572272222222223,0.15909303318286508,9.40359,9.95401,1.7392588777777778,0.05720078678628992,1.5982,1.79207,299.87730555555555,0.4415507221060992,297.896,300.834,300.32616666666667,3.2774910616533957,292.914,311.133,299.90589444444447,1.4273970391000257,297.129,303.662,299.8351833333333,0.5987276217812252,297.214,301.157,300.2908611111111,1.9183086642769576,295.532,304.376,300.24753888888887,3.8680187216301642,291.577,307.044,299.83314444444443,1.863981876821711,295.109,304.98,460.5504333333333,56.58141268352783,252.803,750.105,463.32351527777774,62.88128689949806,348.906,799.8675,456.7001888888889,52.7264285505473,345.134,826.926,375.1746638888889,97.05228088692972,179.787,607.327,346.43961666666667,33.83616836316249,230.645,482.761,353.0660111111111,57.52174873925707,169.618,493.876,343.89919444444445,57.96484740285996,180.6,580.082,55.45,16.76,65.58
2017-04-29 06:00:00,2.06,2064.3728583333336,322.42368199312483,311.503,2410.23,525.4737833333334,15.927405035155893,496.148,554.74,399.67215,3.9677417630239975,388.77,409.919,10.110862944444445,0.047203213384807145,9.96062,10.1648,1.7348733333333333,0.018723764065542936,1.68821,1.75879,299.86386666666664,0.35398417728107673,299.091,300.784,299.81225555555557,3.663103614525663,290.201,309.992,299.93177777777777,1.4733937587143855,296.866,303.11,299.9020111111111,0.7223322792618138,297.097,301.879,300.0766222222222,1.6071340470892348,296.484,304.086,300.5197611111111,3.997284844362592,290.788,308.7,299.76596666666666,1.5511220588144516,293.094,303.473,451.5503666666667,10.696131085584165,425.001,493.377,451.0198222222222,12.135811789470347,401.706,476.235,450.31845555555554,8.429059927120994,420.712,473.733,349.37146666666666,27.166064186179007,268.228,441.406,349.1262666666667,13.231387408556502,318.504,389.577,351.2257611111111,59.32959233145255,245.974,504.48,350.0157722222222,7.207566533006535,331.344,367.71,55.45,16.76,65.41
2017-04-29 07:00:00,1.19,1652.9299883333333,753.4504134995182,92.6164,2296.75,520.97285,7.65841774319791,494.413,534.167,400.23030555555556,3.7626426869838734,390.025,410.496,9.780231277777778,0.13383097301664476,9.64558,10.0735,1.7688678888888891,0.010874561725652094,1.73591,1.78331,300.01276666666666,0.42905691174895944,298.978,301.238,299.53695,3.7109720846603786,287.069,308.264,299.9218666666667,1.5287367933167009,297.07,303.188,299.9398611111111,0.6658267491860965,297.729,301.619,299.9093,1.6953404954553375,296.053,303.225,299.85094444444445,4.057692820412776,291.483,308.716,299.99064444444446,1.810984153635133,294.555,306.39,449.30266111111115,9.439069071702923,420.687,476.656,448.5631777777778,9.906948275620312,418.19,475.402,449.41002222222227,8.458934005740312,426.398,468.792,347.8038666666667,25.370306519597346,293.359,416.705,351.47734444444444,13.05822021774012,316.548,390.919,357.79485,68.09274442201246,202.15,521.537,350.1536388888889,8.948594857247134,324.585,371.575,53.64,19.08,66.33
2017-04-29 08:00:00,1.36,1865.1398880555557,415.4420212336152,73.7759,2692.58,485.22072777777777,5.411316090426533,473.604,499.878,399.8133111111111,3.514511638776241,388.084,408.249,9.617537055555555,0.031435923756986665,9.57716,9.67269,1.7188002222222223,0.0060742751785505126,1.71046,1.73515,299.96815555555554,0.4362602219477181,299.046,301.377,300.5896888888889,3.4820840373907207,292.236,311.87,299.9084277777778,1.508901013485595,297.125,302.992,299.93264444444446,0.6715517893914676,297.368,301.245,300.47535555555555,1.4991780117327052,297.317,303.933,299.7154111111111,3.7434337832077826,291.577,308.655,300.48985555555555,3.445302432374806,292.491,307.533,451.2760333333333,10.57293178470487,421.49,474.416,449.34580555555556,10.689927394487325,417.441,478.613,449.7814277777778,8.440442304218669,420.347,468.069,350.4569111111111,21.323723694616405,305.986,438.851,348.7126222222222,14.855253460511536,312.073,383.265,344.8438777777778,57.262019067567614,222.755,505.225,348.7239222222222,11.427878944855605,243.326,368.228,53.64,19.08,66.13
2017-04-29 09:00:00,1.76,2179.866047777778,457.0185260575732,58.6444,2803.54,514.2402944444444,12.234386219349773,485.519,533.751,400.9678333333334,3.571581679415653,393.601,411.035,9.845389555555556,0.11718571771148517,9.64118,10.0146,1.7608881666666667,0.017170806343176238,1.72895,1.77962,299.9259666666667,0.40522626137137246,298.878,301.161,300.2749777777778,3.857706766553172,290.007,308.874,299.9201611111111,1.536075035861738,296.345,302.783,299.90861666666666,0.649061783348354,297.463,301.245,299.5374166666667,1.7211464247306343,295.183,303.343,299.7329611111111,3.6122345617644336,292.335,307.632,300.1023388888889,2.35388780546437,293.852,311.434,450.5927611111111,8.144328668942144,427.834,470.004,450.2251222222222,11.966722919259015,423.076,486.794,450.26658333333336,7.780845219755941,434.097,469.552,347.6202277777778,21.064158820493923,293.86,405.078,349.89059444444445,13.40877098034421,319.284,379.68,354.41592777777777,27.186635120674623,283.958,417.694,351.6869666666667,8.818494162552476,325.963,374.329,53.64,19.08,65.57
2017-04-29 10:00:00,2.79,1992.2588022222221,437.66478964185893,73.4714,2741.95,528.1098388888888,4.1166898390431745,518.174,540.432,399.2277388888889,4.355075466270937,387.755,409.966,10.020326722222222,0.018265155942351393,9.98431,10.065,1.7820915555555554,0.0025646457109304312,1.77857,1.78697,299.9677611111111,0.44968225111831883,298.828,301.17,300.3063666666667,3.718015632658459,289.112,310.902,299.98109999999997,1.4099832880661027,297.111,302.429,299.93173333333334,0.5728830118369729,297.666,301.013,299.98224444444446,1.7117086488571278,294.595,304.291,300.43395,3.823213782040494,293.335,307.837,299.33945555555556,2.6689604389779538,293.352,307.302,449.4026777777778,9.30951738612866,423.914,470.712,449.45981111111115,9.812348617080207,425.909,487.442,449.8301444444445,8.108638737110162,430.398,468.834,348.36932777777776,28.397779080449542,268.393,433.334,348.27773333333334,16.797689268993324,294.55,389.324,351.1073944444444,21.66883728051311,258.602,410.392,351.11841111111113,19.938001803856913,303.834,468.285,53.64,19.08,64.86
