time_stamp,AmbientConditions.AmbientHumidity.U.Actual,AmbientConditions.AmbientTemperature.U.Actual,Machine1.RawMaterial.Property1,Machine1.RawMaterial.Property2,Machine1.RawMaterial.Property3,Machine1.RawMaterial.Property4,Machine1.RawMaterialFeederParameter.U.Actual,Machine1.Zone1Temperature.C.Actual,Machine1.Zone2Temperature.C.Actual,Machine1.MotorAmperage.U.Actual,Machine1.MotorRPM.C.Actual,Machine1.MaterialPressure.U.Actual,Machine1.MaterialTemperature.U.Actual,Machine1.ExitZoneTemperature.C.Actual,Machine2.RawMaterial.Property1,Machine2.RawMaterial.Property2,Machine2.RawMaterial.Property3,Machine2.RawMaterial.Property4,Machine2.RawMaterialFeederParameter.U.Actual,Machine2.Zone1Temperature.C.Actual,Machine2.Zone2Temperature.C.Actual,Machine2.MotorAmperage.U.Actual,Machine2.MotorRPM.C.Actual,Machine2.MaterialPressure.U.Actual,Machine2.MaterialTemperature.U.Actual,Machine2.ExitZoneTemperature.C.Actual,Machine3.RawMaterial.Property1,Machine3.RawMaterial.Property2,Machine3.RawMaterial.Property3,Machine3.RawMaterial.Property4,Machine3.RawMaterialFeederParameter.U.Actual,Machine3.Zone1Temperature.C.Actual,Machine3.Zone2Temperature.C.Actual,Machine3.MotorAmperage.U.Actual,Machine3.MotorRPM.C.Actual,Machine3.MaterialPressure.U.Actual,Machine3.MaterialTemperature.U.Actual,Machine3.ExitZoneTemperature.C.Actual,FirstStage.CombinerOperation.Temperature1.U.Actual,FirstStage.CombinerOperation.Temperature2.U.Actual,FirstStage.CombinerOperation.Temperature3.C.Actual,Stage1.Output.Measurement8.U.Actual
2019-03-06 12:03:39,16.63,23.77,11.54,200.0,963.0,247.0,1259.06,72.0,71.4,71.84,10.52,418.96,81.0,75.1,12.85,241.0,556.7,256.0,224.96,68.97,69.06,73.94,13.89,225.17,77.0,60.2,9.86,192.0,408.97,202.0,190.48,78.0,77.9,364.29,13.58,253.6,74.6,65.1,104.6,61.6,79.9,0.0
2019-03-06 12:03:40,16.63,23.77,11.54,200.0,963.0,247.0,1270.52,72.0,71.4,71.44,10.48,410.22,81.0,75.1,12.85,241.0,556.7,256.0,192.47,68.97,69.07,73.75,13.92,227.75,77.0,60.2,9.86,192.0,408.97,202.0,210.28,78.0,77.9,365.35,13.66,253.6,74.6,65.0,104.6,62.4,79.9,0.0
2019-03-06 12:03:41,16.63,23.77,11.54,200.0,963.0,247.0,1261.84,72.0,71.4,71.98,10.48,418.1,81.0,75.1,12.85,241.0,556.7,256.0,210.99,68.98,69.09,73.44,13.85,228.93,77.0,60.2,9.86,192.0,408.97,202.0,214.83,78.0,77.9,363.74,13.6,253.3,74.6,65.0,104.6,62.8,79.8,0.0
2019-03-06 12:03:42,16.63,23.77,11.54,200.0,963.0,247.0,1266.28,72.0,71.4,72.52,10.48,418.1,81.0,75.1,12.85,241.0,556.7,256.0,205.32,68.97,69.08,73.31,13.93,225.28,77.1,60.2,9.86,192.0,408.97,202.0,195.4,78.0,77.9,371.08,13.69,253.62,74.6,65.0,104.6,62.1,79.8,0.0
2019-03-06 12:03:43,16.63,23.77,11.54,200.0,963.0,247.0,1247.84,72.0,71.4,72.25,10.48,421.17,81.0,75.1,12.85,241.0,556.7,256.0,210.39,68.96,69.06,73.38,13.9,224.38,77.0,60.1,9.86,192.0,408.97,202.0,196.65,78.0,77.9,364.53,13.66,252.92,74.6,65.0,104.4,62.5,79.8,0.0
2019-03-06 12:03:44,16.63,23.77,11.54,200.0,963.0,247.0,1262.05,72.0,71.4,71.71,10.52,411.78,81.0,75.1,12.85,241.0,556.7,256.0,188.38,68.99,69.09,73.63,13.93,227.45,77.1,60.1,9.86,192.0,408.97,202.0,195.68,78.0,77.9,364.74,13.7,253.64,74.6,65.0,104.4,61.8,79.8,20.53
2019-03-06 12:03:45,16.63,23.77,11.54,200.0,963.0,247.0,1267.48,72.0,71.4,71.3,10.48,420.58,81.0,75.1,12.85,241.0,556.7,256.0,206.24,68.99,69.09,73.44,13.89,229.15,76.9,60.1,9.86,192.0,408.97,202.0,205.21,78.0,77.9,364.27,13.75,253.25,74.6,65.0,104.4,62.1,79.8,20.53
2019-03-06 12:03:46,16.63,23.77,11.54,200.0,963.0,247.0,1260.18,72.0,71.4,71.3,10.45,413.1,81.0,75.1,12.85,241.0,556.7,256.0,221.77,68.99,69.09,73.44,13.89,223.28,77.1,60.1,9.86,192.0,408.97,202.0,212.14,78.0,77.9,363.87,13.73,253.59,74.6,65.0,104.8,62.1,79.8,0.0
2019-03-06 12:03:47,16.63,23.77,11.54,200.0,963.0,247.0,1267.7,72.0,71.4,72.38,10.52,417.43,81.0,75.1,12.85,241.0,556.7,256.0,198.02,69.02,69.1,73.56,13.86,221.95,77.1,60.0,9.86,192.0,408.97,202.0,197.43,78.0,78.0,361.08,13.63,252.84,74.6,65.0,104.8,62.6,79.8,0.0
2019-03-06 12:03:48,16.63,23.77,11.54,200.0,963.0,247.0,1266.73,72.0,71.4,72.52,10.48,416.65,81.0,75.1,12.85,241.0,556.7,256.0,214.77,68.98,69.09,73.56,13.89,226.97,76.9,60.0,9.86,192.0,408.97,202.0,181.02,78.0,78.0,361.31,13.67,253.02,74.6,65.0,104.8,62.4,79.8,0.0
2019-03-06 12:03:49,16.63,23.77,11.54,200.0,963.0,247.0,1264.35,72.0,71.4,72.38,10.52,424.37,81.0,75.1,12.85,241.0,556.7,256.0,214.37,68.98,69.08,73.5,13.89,228.12,77.1,59.9,9.86,192.0,408.97,202.0,191.79,78.0,78.0,360.14,13.64,253.63,74.6,65.0,104.3,62.1,79.8,0.0
2019-03-06 12:03:50,16.63,23.77,11.54,200.0,963.0,247.0,1262.15,72.0,71.4,71.84,10.52,413.54,81.0,75.1,12.85,241.0,556.7,256.0,209.75,68.97,69.09,73.0,13.92,223.95,76.9,59.9,9.86,192.0,408.97,202.0,200.62,78.0,78.0,365.59,13.7,253.26,74.6,65.0,104.3,62.3,79.8,0.0
2019-03-06 12:03:51,16.63,23.77,11.54,200.0,963.0,247.0,1270.78,72.0,71.4,71.44,10.48,412.14,81.0,75.1,12.85,241.0,556.7,256.0,204.75,68.98,69.09,73.56,13.86,223.2,77.1,59.9,9.86,192.0,408.97,202.0,209.64,78.0,78.0,367.99,13.81,253.62,74.6,65.0,104.3,61.9,79.8,0.0
2019-03-06 12:03:52,16.63,23.77,11.54,200.0,963.0,247.0,1267.23,72.0,71.4,71.44,10.48,415.14,81.0,75.1,12.85,241.0,556.7,256.0,209.54,68.98,69.09,73.75,13.92,225.82,77.1,59.8,9.86,192.0,408.97,202.0,205.55,78.0,78.0,360.78,13.58,253.59,74.6,65.0,104.4,62.0,79.8,0.0
2019-03-06 12:03:53,16.63,23.77,11.54,200.0,963.0,247.0,1265.89,72.0,71.4,72.65,10.48,418.24,80.9,75.1,12.85,241.0,556.7,256.0,187.24,68.99,69.09,73.75,13.93,228.27,77.0,59.8,9.86,192.0,408.97,202.0,204.18,78.0,78.0,364.84,13.59,253.36,74.6,65.0,104.4,62.1,79.8,0.0
2019-03-06 12:03:54,16.63,23.77,11.54,200.0,963.0,247.0,1253.72,72.0,71.4,72.78,10.48,417.89,80.9,75.1,12.85,241.0,556.7,256.0,202.43,69.02,69.09,73.25,13.87,229.2,77.1,59.8,9.86,192.0,408.97,202.0,221.47,78.0,78.0,362.09,13.6,253.57,74.6,65.0,104.4,62.0,79.8,0.0
2019-03-06 12:03:55,16.63,23.77,11.54,200.0,963.0,247.0,1266.63,72.0,71.4,72.78,10.48,420.46,80.9,75.0,12.85,241.0,556.7,256.0,195.06,68.97,69.07,73.25,13.9,226.03,77.1,59.8,9.86,192.0,408.97,202.0,198.89,78.0,78.0,362.39,13.67,252.98,74.6,65.0,104.3,62.4,79.8,0.0
2019-03-06 12:03:56,16.63,23.77,11.54,200.0,963.0,247.0,1257.57,72.0,71.4,71.84,10.52,419.32,80.9,75.0,12.85,241.0,556.7,256.0,200.8,68.99,68.97,73.56,13.92,224.73,77.0,59.8,9.86,192.0,408.97,202.0,169.79,78.0,78.0,368.44,13.73,253.6,74.6,65.0,104.3,62.0,79.9,0.0
2019-03-06 12:03:57,16.63,23.77,11.54,200.0,963.0,247.0,1264.84,72.0,71.4,71.57,10.48,410.67,80.9,75.0,12.85,241.0,556.7,256.0,195.89,69.01,69.07,73.44,13.95,228.15,77.1,59.8,9.86,192.0,408.97,202.0,200.65,78.1,78.0,367.5,13.51,253.29,74.6,65.0,104.3,62.3,79.9,0.0
2019-03-06 12:03:58,16.63,23.77,11.54,200.0,963.0,247.0,1277.29,72.0,71.4,72.65,10.52,417.57,80.9,75.0,12.85,241.0,556.7,256.0,208.86,68.97,69.05,73.31,13.94,228.98,77.1,59.7,9.86,192.0,408.97,202.0,206.36,78.1,78.0,361.76,13.71,253.56,74.6,65.0,104.5,62.3,79.9,0.0
2019-03-06 12:03:59,16.63,23.77,11.54,200.0,963.0,247.0,1253.48,72.0,71.4,73.32,10.48,418.22,80.9,75.0,12.85,241.0,556.7,256.0,183.56,69.01,69.07,73.38,13.9,224.47,76.9,59.7,9.86,192.0,408.97,202.0,224.32,78.1,78.0,364.7,13.7,253.01,74.6,65.0,104.5,62.5,79.9,0.0
2019-03-06 12:04:00,16.63,23.77,11.54,200.0,963.0,247.0,1262.84,72.0,71.5,72.65,10.48,422.1,80.9,75.0,12.85,241.0,556.7,256.0,194.16,69.0,69.1,73.56,13.83,222.93,77.2,59.7,9.86,192.0,408.97,202.0,203.21,78.1,78.0,364.38,13.76,253.06,74.6,65.0,104.5,62.2,79.9,0.0
2019-03-06 12:04:01,16.63,23.77,11.54,200.0,963.0,247.0,1251.49,72.0,71.5,72.11,10.55,412.75,80.9,75.0,12.85,241.0,556.7,256.0,184.69,68.98,69.09,73.56,13.85,227.12,76.9,59.7,9.86,192.0,408.97,202.0,199.68,78.1,78.1,364.52,13.71,253.49,74.6,65.0,104.5,62.3,79.9,0.0
2019-03-06 12:04:02,16.63,23.77,11.54,200.0,963.0,247.0,1255.63,72.0,71.5,71.71,10.52,422.01,80.9,75.0,12.85,241.0,556.7,256.0,194.47,69.0,69.09,73.19,13.9,228.55,77.2,59.8,9.86,192.0,408.97,202.0,193.2,78.1,78.1,361.58,13.59,252.85,74.6,65.0,104.5,62.0,79.9,0.0
2019-03-06 12:04:03,16.63,23.77,11.54,200.0,963.0,247.0,1262.51,72.0,71.5,72.92,10.48,414.34,80.9,75.0,12.85,241.0,556.7,256.0,222.29,68.98,69.08,73.19,13.87,223.28,77.1,59.8,9.86,192.0,408.97,202.0,189.81,78.1,78.1,360.56,13.7,253.59,74.6,65.0,104.5,62.1,80.0,0.0
2019-03-06 12:04:04,16.63,23.77,11.54,200.0,963.0,247.0,1258.8,72.0,71.5,72.78,10.48,418.41,80.9,75.0,12.85,241.0,556.7,256.0,190.75,69.0,69.08,73.38,13.86,222.72,77.0,59.8,9.86,192.0,408.97,202.0,220.24,78.1,78.1,362.86,13.82,253.54,74.6,65.0,105.0,62.0,80.0,0.0
2019-03-06 12:04:05,16.63,23.77,11.54,200.0,963.0,247.0,1262.37,72.0,71.5,72.92,10.48,417.41,80.9,75.0,12.85,241.0,556.7,256.0,195.5,68.97,69.09,73.69,13.87,226.02,77.1,59.8,9.86,192.0,408.97,202.0,205.52,78.1,78.1,365.87,13.61,253.42,74.6,65.0,105.0,62.1,80.0,0.0
2019-03-06 12:04:06,16.63,23.77,11.54,200.0,963.0,247.0,1258.69,72.0,71.5,72.25,10.52,425.27,80.9,75.0,12.85,241.0,556.7,256.0,194.11,68.98,69.1,73.56,13.94,228.12,77.0,59.9,9.86,192.0,408.97,202.0,194.35,78.1,78.1,360.92,13.84,253.61,74.6,65.0,105.0,62.3,80.0,0.0
2019-03-06 12:04:07,16.63,23.77,11.54,200.0,963.0,247.0,1257.46,72.0,71.5,71.98,10.52,415.58,80.9,75.0,12.85,241.0,556.7,256.0,207.93,68.99,69.09,73.0,13.86,227.5,77.1,59.9,9.86,192.0,408.97,202.0,180.99,78.1,78.1,360.62,13.58,253.58,74.6,65.0,105.2,62.2,80.0,0.0
2019-03-06 12:04:08,16.63,23.77,11.54,200.0,963.0,247.0,1253.92,72.0,71.5,72.11,10.52,412.74,80.9,75.0,12.85,241.0,556.7,256.0,199.98,69.0,69.1,73.19,13.89,225.9,77.0,59.9,9.86,192.0,408.97,202.0,171.6,78.1,78.1,363.47,13.62,253.61,74.6,65.0,105.2,62.0,80.0,0.0
2019-03-06 12:04:09,16.63,23.77,11.54,200.0,963.0,247.0,1264.69,72.0,71.6,72.92,10.48,416.99,80.9,74.9,12.85,241.0,556.7,256.0,202.31,69.0,69.07,73.31,13.86,225.28,77.1,60.0,9.86,192.0,408.97,202.0,178.21,78.1,78.1,364.33,13.68,253.58,74.6,65.0,105.2,62.8,80.1,0.0
2019-03-06 12:04:10,16.63,23.77,11.54,200.0,963.0,247.0,1261.54,72.0,71.6,72.92,10.52,418.97,80.9,74.9,12.85,241.0,556.7,256.0,216.58,68.97,69.03,73.56,13.93,227.9,77.0,60.0,9.86,192.0,408.97,202.0,194.99,78.1,78.1,366.0,13.69,253.6,74.6,65.0,104.5,62.5,80.1,0.0
2019-03-06 12:04:11,16.63,23.77,11.54,200.0,963.0,247.0,1257.37,72.0,71.6,72.92,10.52,418.37,80.9,74.9,12.85,241.0,556.7,256.0,197.53,68.98,69.08,73.31,13.91,228.92,77.1,60.1,9.86,192.0,408.97,202.0,190.13,78.1,78.1,364.29,13.85,253.43,74.6,65.0,104.5,63.5,80.1,0.0
2019-03-06 12:04:12,16.63,23.77,11.54,200.0,963.0,247.0,1262.47,72.0,71.6,71.84,10.52,419.76,80.9,74.9,12.85,241.0,556.7,256.0,190.13,68.97,68.96,73.13,13.91,225.53,77.0,60.1,9.86,192.0,408.97,202.0,217.91,78.1,78.1,356.03,13.63,252.94,74.6,65.0,104.5,63.3,80.1,0.0
2019-03-06 12:04:13,16.63,23.77,11.54,200.0,963.0,247.0,1270.46,72.0,71.6,71.44,10.52,411.9,80.9,74.9,12.85,241.0,556.7,256.0,217.91,69.0,69.09,73.44,13.92,223.45,77.1,60.1,9.86,192.0,408.97,202.0,210.18,78.1,78.1,360.26,13.74,253.61,74.6,65.0,104.9,63.6,80.1,0.0
2019-03-06 12:04:14,16.63,23.77,11.54,200.0,963.0,247.0,1272.29,72.0,71.6,71.84,10.52,418.23,80.9,74.9,12.85,241.0,556.7,256.0,210.18,69.01,69.1,73.25,13.85,227.2,77.1,60.1,9.86,192.0,408.97,202.0,209.61,78.1,78.1,366.55,13.66,253.35,74.7,65.0,104.9,64.1,80.1,0.0
2019-03-06 12:04:15,16.63,23.77,11.54,200.0,963.0,247.0,1271.34,72.0,71.6,72.65,10.45,418.28,80.9,74.9,12.85,241.0,556.7,256.0,209.61,69.0,69.09,73.5,13.93,228.72,76.9,60.2,9.86,192.0,408.97,202.0,195.88,78.1,78.1,361.54,13.7,253.47,74.7,65.0,104.9,63.5,80.2,0.0
2019-03-06 12:04:16,16.63,23.77,11.54,200.0,963.0,247.0,1259.95,72.0,71.7,72.52,10.48,421.81,80.9,74.9,12.85,241.0,556.7,256.0,195.88,68.97,69.12,73.13,13.95,223.02,77.2,60.2,9.86,192.0,408.97,202.0,226.48,78.1,78.1,361.55,13.71,253.6,74.7,65.0,104.8,64.0,80.2,0.0
2019-03-06 12:04:17,16.63,23.77,11.54,200.0,963.0,247.0,1261.77,72.0,71.7,72.11,10.52,412.04,80.9,74.9,12.85,241.0,556.7,256.0,226.48,69.0,69.09,73.44,13.92,222.2,76.9,60.2,9.86,192.0,408.97,202.0,177.51,78.1,78.1,359.13,13.68,252.97,74.7,65.0,104.8,63.5,80.2,0.0
2019-03-06 12:04:18,16.63,23.77,11.54,200.0,963.0,247.0,1262.49,72.0,71.7,71.44,10.52,421.32,80.9,74.9,12.85,241.0,556.7,256.0,177.51,69.0,69.09,73.56,13.89,226.62,77.1,60.3,9.86,192.0,408.97,202.0,177.51,78.1,78.0,359.13,13.7,252.97,74.7,65.0,104.8,63.9,80.2,0.0
2019-03-06 12:04:19,16.63,23.77,11.54,200.0,963.0,247.0,1286.99,72.0,71.7,71.44,10.52,421.32,80.9,74.9,12.85,241.0,556.7,256.0,208.05,69.0,69.08,73.38,13.86,228.18,77.1,60.2,9.86,192.0,408.97,202.0,177.51,78.1,78.0,364.49,13.7,252.82,74.7,65.0,104.8,63.7,80.2,0.0
2019-03-06 12:04:20,16.63,23.77,11.54,200.0,963.0,247.0,1271.62,72.0,71.7,72.11,10.48,418.87,80.9,74.9,12.85,241.0,556.7,256.0,189.6,69.0,69.07,73.13,13.87,224.72,77.0,60.2,9.86,192.0,408.97,202.0,189.6,78.1,78.0,364.49,13.61,252.82,74.7,65.0,104.8,64.1,80.2,0.0
2019-03-06 12:04:21,16.63,23.77,11.54,200.0,963.0,247.0,1267.44,72.0,71.8,72.78,10.48,416.65,80.9,74.9,12.85,241.0,556.7,256.0,193.14,68.98,69.09,73.25,13.89,223.12,77.0,60.2,9.86,192.0,408.97,202.0,193.14,78.1,78.0,368.36,13.61,253.63,74.7,65.0,104.8,64.1,80.2,0.0
2019-03-06 12:04:22,16.63,23.77,11.54,200.0,963.0,247.0,1253.9,72.0,71.8,71.98,10.52,425.18,80.9,74.9,12.85,241.0,556.7,256.0,208.75,68.98,69.09,73.69,13.91,225.75,77.1,60.2,9.86,192.0,408.97,202.0,208.75,78.1,78.0,368.36,13.69,253.63,74.7,65.0,104.6,63.5,80.2,0.0
2019-03-06 12:04:23,16.63,23.77,11.54,200.0,963.0,247.0,1213.43,72.0,71.8,72.25,10.48,415.07,80.9,74.9,12.85,241.0,556.7,256.0,202.88,69.0,69.11,73.69,13.94,227.97,77.0,60.2,9.86,192.0,408.97,202.0,202.88,78.1,78.0,367.42,13.64,253.41,74.7,65.0,104.6,64.0,80.2,0.0
2019-03-06 12:04:24,16.63,23.77,11.54,200.0,963.0,247.0,1086.75,72.0,71.8,71.57,10.48,412.05,80.9,74.9,12.85,241.0,556.7,256.0,167.78,68.98,69.1,73.25,13.91,228.88,77.1,60.1,9.86,192.0,408.97,202.0,167.78,78.1,77.9,361.19,13.66,253.53,74.7,65.0,104.6,64.0,80.2,0.0
2019-03-06 12:04:25,16.63,23.77,11.54,200.0,963.0,247.0,1266.37,72.0,71.8,71.71,10.48,416.69,80.9,74.9,12.85,241.0,556.7,256.0,176.13,68.98,69.07,73.38,13.92,225.97,77.1,60.1,9.86,192.0,408.97,202.0,176.13,78.1,77.9,362.09,13.63,252.88,74.7,65.0,105.0,64.5,80.2,0.0
2019-03-06 12:04:26,16.63,23.77,11.54,200.0,963.0,247.0,1102.95,72.0,71.8,72.52,10.48,418.17,80.9,74.9,12.85,241.0,556.7,256.0,205.86,68.99,69.11,73.44,13.86,224.73,76.9,60.1,9.86,192.0,408.97,202.0,209.12,78.1,77.9,360.11,13.72,253.64,74.7,65.0,105.0,64.6,80.2,0.0
2019-03-06 12:04:27,16.63,23.77,11.54,200.0,963.0,247.0,1158.03,72.0,71.9,73.05,10.48,418.89,80.9,74.9,12.85,241.0,556.7,256.0,191.03,68.99,69.09,73.63,13.87,227.75,77.1,60.0,9.86,192.0,408.97,202.0,177.11,78.1,77.9,358.28,13.83,253.42,74.7,65.0,104.8,63.9,80.2,0.0
2019-03-06 12:04:28,16.63,23.77,11.54,200.0,963.0,247.0,1252.71,72.0,71.9,71.84,10.58,418.59,80.9,74.9,12.85,241.0,556.7,256.0,187.55,68.98,69.07,73.31,13.95,228.8,76.9,60.0,9.86,192.0,408.97,202.0,182.21,78.1,77.9,355.41,13.64,253.41,74.7,65.0,104.8,64.1,80.2,0.0
2019-03-06 12:04:29,16.63,23.77,11.54,200.0,963.0,247.0,1264.2,72.0,71.9,71.71,10.52,419.74,80.9,74.9,12.85,241.0,556.7,256.0,197.52,68.97,69.07,73.31,13.93,223.93,77.1,59.9,9.86,192.0,408.97,202.0,188.96,78.1,77.9,363.95,13.65,252.83,74.7,65.0,104.8,63.2,80.2,0.0
2019-03-06 12:04:30,16.63,23.77,11.54,200.0,963.0,247.0,1256.57,72.0,71.9,71.04,10.52,411.23,80.9,74.9,12.85,241.0,556.7,256.0,208.44,68.99,69.08,73.56,13.87,222.87,77.1,59.9,9.86,192.0,408.97,202.0,225.78,78.1,77.9,369.5,13.7,252.95,74.7,65.0,104.9,63.5,80.2,20.68
2019-03-06 12:04:31,16.63,23.77,11.54,200.0,963.0,247.0,1285.99,72.0,71.9,71.57,10.48,417.12,80.9,74.9,12.85,241.0,556.7,256.0,203.92,68.98,69.09,73.56,13.87,226.88,77.0,59.9,9.86,192.0,408.97,202.0,207.58,78.1,77.9,357.76,13.7,253.63,74.7,65.0,104.9,64.0,80.2,20.68
2019-03-06 12:04:32,16.63,23.77,11.54,200.0,963.0,247.0,1252.62,72.0,72.0,72.65,10.48,417.42,80.9,74.9,12.85,241.0,556.7,256.0,178.61,68.98,69.09,73.38,13.87,228.28,77.1,59.9,9.86,192.0,408.97,202.0,190.05,78.1,77.9,357.32,13.73,253.26,74.7,65.0,104.9,63.3,80.2,0.0
2019-03-06 12:04:33,16.63,23.77,11.54,200.0,963.0,247.0,1256.78,72.0,72.0,72.52,10.48,421.28,80.9,74.9,12.85,241.0,556.7,256.0,187.69,68.99,69.09,73.0,13.89,223.5,77.0,59.8,9.86,192.0,408.97,202.0,204.67,78.1,77.9,362.11,13.66,253.61,74.7,65.0,105.1,63.6,80.2,0.0
2019-03-06 12:04:34,16.63,23.77,11.54,200.0,963.0,247.0,1267.69,72.0,72.0,71.98,10.52,411.79,80.9,74.9,12.85,241.0,556.7,256.0,177.98,68.99,69.08,73.44,13.87,222.63,77.0,59.8,9.86,192.0,408.97,202.0,179.78,78.1,77.9,366.32,13.48,253.08,74.7,65.0,105.1,62.3,80.2,0.0
2019-03-06 12:04:35,16.63,23.77,11.54,200.0,963.0,247.0,1266.69,72.0,72.0,71.04,10.52,420.5,80.9,74.9,12.85,241.0,556.7,256.0,219.02,69.01,69.12,73.63,13.94,226.1,77.0,59.8,9.86,192.0,408.97,202.0,199.2,78.1,77.9,368.21,13.58,253.27,74.7,65.0,105.1,62.2,80.2,0.0
2019-03-06 12:04:36,16.63,23.77,11.54,200.0,963.0,247.0,1253.71,72.0,72.0,71.04,10.48,413.56,80.9,74.9,12.85,241.0,556.7,256.0,210.53,68.97,69.09,73.63,13.94,227.83,77.1,59.8,9.86,192.0,408.97,202.0,167.22,78.1,77.9,361.36,13.68,253.56,74.7,65.0,104.8,61.8,80.2,0.0
2019-03-06 12:04:37,16.63,23.77,11.54,200.0,963.0,247.0,1279.35,72.0,72.1,71.71,10.48,418.19,80.9,74.9,12.85,241.0,556.7,256.0,153.7,68.97,69.07,73.13,13.9,227.45,77.0,59.8,9.86,192.0,408.97,202.0,176.93,78.1,77.9,366.43,13.67,252.86,74.7,65.0,104.8,62.4,80.2,0.0
2019-03-06 12:04:38,16.63,23.77,11.54,200.0,963.0,247.0,1282.08,72.0,72.1,72.25,10.48,415.4,80.9,74.9,12.85,241.0,556.7,256.0,191.13,68.97,69.09,73.0,13.85,225.98,77.1,59.8,9.86,192.0,408.97,202.0,193.23,78.1,77.9,365.59,13.73,253.58,74.7,65.0,104.8,62.4,80.2,0.0
2019-03-06 12:04:39,16.63,23.77,11.54,200.0,963.0,247.0,1256.87,72.0,72.1,71.84,10.52,425.04,80.9,74.9,12.85,241.0,556.7,256.0,191.37,68.97,69.1,73.56,13.93,224.98,76.9,59.8,9.86,192.0,408.97,202.0,196.05,78.1,77.9,365.25,13.78,253.57,74.7,65.0,105.2,62.2,80.2,0.0
2019-03-06 12:04:40,16.63,23.77,11.54,200.0,963.0,247.0,1257.63,72.0,72.1,71.84,10.48,414.56,80.9,74.9,12.85,241.0,556.7,256.0,185.43,68.98,69.09,73.56,13.92,227.83,77.1,59.8,9.86,192.0,408.97,202.0,200.62,78.1,77.9,368.37,13.75,253.27,74.7,65.0,105.2,61.6,80.2,0.0
2019-03-06 12:04:41,16.63,23.77,11.54,200.0,963.0,247.0,1267.01,72.0,72.1,71.17,10.52,410.54,80.9,74.9,12.85,241.0,556.7,256.0,219.17,68.99,69.1,73.44,13.93,228.85,77.1,59.9,9.86,192.0,408.97,202.0,198.08,78.1,77.9,361.5,13.75,253.62,74.7,65.0,105.2,61.9,80.1,0.0
2019-03-06 12:04:42,16.63,23.77,11.54,200.0,963.0,247.0,1267.31,72.0,72.2,71.17,10.48,415.96,80.9,74.9,12.85,241.0,556.7,256.0,201.78,68.98,68.99,73.38,13.87,225.6,77.0,59.9,9.86,192.0,408.97,202.0,201.1,78.1,77.9,367.31,13.71,252.95,74.7,65.0,105.0,61.7,80.1,0.0
2019-03-06 12:04:43,16.63,23.77,11.54,200.0,963.0,247.0,1286.54,72.0,72.2,72.25,10.48,417.4,80.9,74.9,12.85,241.0,556.7,256.0,192.37,68.98,69.11,73.5,13.89,224.03,77.1,59.9,9.86,192.0,408.97,202.0,203.59,78.1,77.9,361.93,13.66,253.23,74.7,65.0,105.0,62.3,80.1,0.0
2019-03-06 12:04:44,16.63,23.77,11.54,200.0,963.0,247.0,1267.81,72.0,72.2,72.65,10.48,418.21,81.0,74.9,12.85,241.0,556.7,256.0,189.19,68.99,69.09,73.56,13.92,227.63,77.0,60.0,9.86,192.0,408.97,202.0,210.11,78.1,77.9,363.16,13.69,253.6,74.7,65.0,105.0,61.7,80.1,0.0
2019-03-06 12:04:45,16.63,23.77,11.54,200.0,963.0,247.0,1266.16,72.0,72.2,71.71,10.48,422.1,81.0,74.9,12.85,241.0,556.7,256.0,221.18,69.0,69.1,73.25,13.94,228.62,77.1,60.0,9.86,192.0,408.97,202.0,189.35,78.1,77.9,357.32,13.77,253.58,74.7,65.0,105.0,61.9,80.0,0.0
2019-03-06 12:04:46,16.63,23.77,11.54,200.0,963.0,247.0,1261.55,72.0,72.2,71.3,10.52,417.85,81.0,75.0,12.85,241.0,556.7,256.0,204.41,69.0,69.12,73.25,13.93,223.25,77.0,60.0,9.86,192.0,408.97,202.0,188.05,78.1,78.0,365.03,13.67,253.3,74.7,64.9,105.0,62.7,80.0,0.0
2019-03-06 12:04:47,16.63,23.77,11.54,200.0,963.0,247.0,1277.62,72.0,72.3,70.9,10.52,409.89,81.0,75.0,12.85,241.0,556.7,256.0,222.19,68.99,69.09,73.5,13.89,221.8,77.1,60.1,9.86,192.0,408.97,202.0,187.32,78.1,78.0,360.46,13.61,253.45,74.7,64.9,105.0,62.8,80.0,0.0
2019-03-06 12:04:48,16.63,23.77,11.54,200.0,963.0,247.0,1267.59,72.0,72.3,71.44,10.52,416.89,81.0,75.0,12.85,241.0,556.7,256.0,196.37,69.01,69.11,73.75,13.93,226.62,77.0,60.1,9.86,192.0,408.97,202.0,223.3,78.1,78.0,365.05,13.64,252.91,74.7,64.9,105.0,62.7,79.9,0.0
2019-03-06 12:04:49,16.63,23.77,11.54,200.0,963.0,247.0,1274.86,72.0,72.3,72.11,10.48,416.62,81.0,75.0,12.85,241.0,556.7,256.0,210.07,68.98,69.09,73.63,13.89,228.32,77.1,60.1,9.86,192.0,408.97,202.0,205.68,78.1,78.0,362.45,13.64,253.62,74.7,64.9,105.0,62.4,79.9,0.0
2019-03-06 12:04:50,16.63,23.77,11.54,200.0,963.0,247.0,1267.17,72.0,72.3,72.11,10.48,420.24,81.0,75.0,12.85,241.0,556.7,256.0,222.6,68.96,69.08,72.88,13.87,223.93,76.9,60.2,9.86,192.0,408.97,202.0,190.0,78.1,78.0,364.42,13.74,253.45,74.7,64.9,105.0,64.1,79.9,20.9
